Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Offset [V]","GT (Slice) Offset [V]","CLR (CBo/LLC/Ring) Offset [V]","GT (Unslice) Offset [V]","Uncore/SA Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","System1 [°C]","PCH [°C]","CPU [°C]","PCIEX16 [°C]","VRM MOS [°C]","EC_TEMP1/System2 [°C]","Vcore [V]","+3.3V [V]","+12V [V]","+5V [V]","VCCSA [V]","DDR [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","System 1 [RPM]","System 2 (VRM) [RPM]","System 3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Temperature 2 [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
3.2.2019,18:37:5.195,11270,63952,14.9,7196,58298,10.9,0.0,1.236,1.250,1.253,1.265,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,39.0,39.7,74.4,46.8,40.4,35.4,40.4,39.7,74.4,44.5,100.0,48,48,48,48,42,55,62,59,45,45,38,41,55,59,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,47,0.000,0.000,0.000,0.000,0.000,48.908,45.159,3.436,0.0,46.9,45.3,65.2,50.8,46.6,45.6,43.9,40.7,0.0,0.0,0.0,0.0,39.3,0.0,39.3,46.4,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,59,49,67,43,1.308,3.324,11.592,5.070,1.080,1.212,3.408,3.024,3.072,2163,976,969,1268,Yes,46,60,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.7,0.7,0.007,0.033,2471,29121,70,1.050,2454,181.841,1936.0,2003.4,1733.5,99.0,58.0,0.0,2.0,34.6,99.4,0.0,0.0,0.0,0.0,0.0,0.0,59.0,No,No,Yes,No,No,No,98.7,101.0,2837,2743,320,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:7.399,11266,63956,14.9,7192,58303,10.9,0.0,1.197,1.179,1.264,1.231,4797.6,4797.6,4797.6,4797.6,100.0,4197.9,999.5,46.0,43.9,71.6,52.4,48.2,50.3,43.2,38.2,71.6,49.2,100.0,48,48,48,48,42,55,60,52,43,45,40,48,57,61,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,47,0.000,0.000,0.000,0.000,0.000,47.862,44.070,3.433,0.0,46.6,44.6,65.5,51.5,46.3,45.3,42.6,40.2,0.0,0.0,0.1,0.0,40.5,0.0,39.2,47.7,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,59,49,66,43,1.284,3.344,11.592,5.100,1.068,1.212,3.408,3.024,3.072,2149,981,968,1273,Yes,46,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2471,29121,70,1.050,2460,184.245,1936.0,2003.4,1733.5,99.0,58.0,0.0,2.0,34.6,99.6,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,Yes,No,No,No,101.9,102.4,2837,2743,320,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:9.601,11262,63961,14.9,7190,58304,10.9,0.0,1.225,1.197,1.297,1.170,4798.8,4798.8,4798.8,4798.8,100.0,4199.0,999.8,43.9,53.9,58.8,62.4,56.7,58.1,53.9,47.5,62.4,54.4,100.0,48,48,48,48,42,55,55,58,45,45,45,42,55,59,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,46,0.000,0.000,0.000,0.000,0.000,46.795,43.055,3.411,0.0,45.0,43.5,65.1,50.0,44.1,44.6,40.6,40.1,0.0,0.0,0.0,0.0,41.4,0.0,40.6,49.7,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,58,49,66,43,1.248,3.324,11.592,5.070,1.068,1.212,3.408,3.024,3.072,2136,978,968,1271,Yes,46,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.001,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.000,0.001,2471,29121,70,1.050,2460,178.688,1936.0,2003.4,1733.5,99.0,58.0,0.0,2.0,34.6,99.8,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,Yes,No,No,No,101.9,99.3,2837,2743,320,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:11.810,11262,63961,14.9,7190,58305,10.9,0.0,1.306,1.280,1.250,1.206,4798.8,4798.8,4798.8,4798.8,100.0,4199.0,999.8,52.4,46.8,50.3,55.3,43.2,54.6,48.2,46.8,55.3,49.7,100.0,48,48,48,48,42,51,56,49,46,49,44,51,54,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,46,0.000,0.000,0.000,0.000,0.000,46.805,43.030,3.406,0.0,47.7,41.7,65.5,48.7,44.3,44.8,40.9,38.3,0.0,0.0,0.0,0.0,39.9,0.0,41.1,49.8,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,58,49,66,43,1.296,3.344,11.592,5.070,1.068,1.212,3.408,3.024,3.072,2096,976,961,1268,Yes,46,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2471,29121,70,1.050,2460,178.533,1936.0,2003.4,1733.5,99.0,57.0,0.0,2.0,34.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,Yes,No,No,No,101.5,99.2,2837,2743,320,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:14.023,11262,63961,14.9,7190,58305,10.9,0.0,1.171,1.346,1.246,1.235,4801.2,4801.2,4801.2,4801.2,100.0,4201.0,1000.2,47.8,51.4,57.0,61.2,48.5,52.1,49.2,46.4,61.2,51.7,100.0,48,48,48,48,42,58,60,49,49,42,40,51,51,62,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,46,0.000,0.000,0.000,0.000,0.000,46.362,42.595,3.400,0.0,45.7,42.0,65.1,47.5,43.0,45.4,40.4,39.6,0.0,0.0,0.0,0.0,41.8,0.0,40.3,50.1,1200.3,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,58,49,65,43,1.296,3.344,11.592,5.100,1.068,1.212,3.408,3.024,3.072,2109,976,964,1268,Yes,46,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,2.1,2.1,0.000,0.005,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.007,2471,29121,70,1.050,2454,182.308,1936.0,2003.4,1733.5,99.0,58.0,0.0,2.0,34.6,99.6,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,Yes,No,No,No,101.7,101.3,2837,2743,320,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:16.243,11262,63961,14.9,7190,58305,10.9,0.0,1.260,1.231,1.285,1.285,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,40.4,39.0,47.5,44.6,41.8,34.7,41.1,37.5,47.5,40.8,100.0,48,48,48,48,42,60,57,54,47,40,43,46,53,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,47,0.000,0.000,0.000,0.000,0.000,47.167,43.423,3.399,0.0,45.0,43.1,64.9,46.6,45.3,46.8,39.9,39.4,0.0,0.0,0.0,0.0,42.3,0.0,39.1,49.2,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,58,49,65,43,1.284,3.344,11.592,5.070,1.068,1.212,3.408,3.024,3.072,2102,978,969,1268,Yes,46,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.000,0.010,2471,29121,70,1.050,2460,183.379,1936.0,2003.4,1733.5,99.0,58.0,0.0,2.0,34.6,99.9,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,Yes,No,No,No,101.6,101.9,2837,2743,320,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:18.457,11262,63961,14.9,7189,58305,10.9,0.0,1.258,0.660,1.265,1.259,4800.0,800.0,4800.0,4800.0,100.0,4200.0,1000.0,47.1,35.2,70.4,45.7,40.1,42.2,32.3,38.7,70.4,44.0,100.0,48,8,48,48,42,57,53,52,43,43,47,48,57,59,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,46,0.000,0.000,0.000,0.000,0.000,46.820,43.061,3.402,0.0,45.4,42.2,64.3,48.4,44.5,46.1,40.9,39.0,0.1,0.0,0.0,0.1,42.1,0.0,40.1,49.2,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,58,49,65,43,1.248,3.344,11.592,5.070,1.080,1.212,3.408,3.024,3.072,2089,976,964,1268,Yes,46,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.005,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2471,29121,70,1.050,2466,183.239,1936.0,2003.4,1733.5,99.0,58.0,0.0,2.0,34.6,99.4,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,Yes,No,No,No,101.4,101.8,2837,2743,320,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:20.679,11261,63961,14.9,7189,58306,10.9,0.0,1.243,1.204,1.260,1.286,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,49.2,44.3,64.0,52.1,45.7,54.2,42.2,39.4,64.0,48.9,100.0,48,48,48,48,42,56,60,51,44,44,40,49,56,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,46,0.000,0.000,0.000,0.000,0.000,47.107,43.337,3.398,0.0,44.5,42.2,63.9,48.4,44.0,47.2,40.2,38.1,0.0,0.0,0.0,0.0,43.0,0.0,38.6,50.7,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,59,49,65,43,1.332,3.344,11.592,5.100,1.068,1.212,3.408,3.024,3.072,2102,976,964,1268,Yes,46,58,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.005,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.000,0.007,2471,29121,70,1.031,2466,172.147,1923.5,2003.4,1721.0,99.0,57.0,0.0,2.0,34.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,No,No,No,No,97.4,95.6,2837,2743,320,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:22.891,11278,63945,14.9,7190,58305,10.9,0.0,1.216,1.236,1.297,1.275,4801.2,4801.2,4801.2,4801.2,100.0,4201.0,1000.2,45.7,45.7,70.4,49.2,45.0,43.6,44.3,40.8,70.4,48.1,100.0,48,48,48,48,42,62,61,60,54,38,39,40,46,64,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,48,0.000,0.000,0.000,0.000,0.000,51.656,47.873,3.581,0.0,51.4,48.7,68.1,55.0,49.6,48.9,48.2,44.8,0.0,0.0,0.2,0.0,18.2,0.0,30.3,24.6,1200.3,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,61,49,65,43,1.308,3.344,11.664,5.100,1.068,1.212,3.408,3.024,3.072,2149,976,968,1268,Yes,46,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2471,29121,70,1.050,2466,178.595,1936.0,2003.4,1733.5,99.0,55.0,0.0,2.0,34.7,99.8,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,Yes,No,No,No,101.7,101.7,2839,2744,322,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:25.118,11292,63931,15.0,7200,58295,10.9,0.0,1.305,1.223,1.266,1.245,4797.6,4797.6,4797.6,4797.6,100.0,4197.9,999.5,62.6,62.6,69.0,60.5,60.5,59.8,60.5,56.3,69.0,61.5,100.0,48,48,48,48,42,60,63,61,52,40,37,39,48,68,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,49,0.000,0.000,0.000,0.000,0.000,58.816,54.965,3.898,0.0,65.5,59.5,70.9,60.4,58.6,58.4,57.9,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,64,49,66,43,1.296,3.324,11.592,5.070,1.068,1.200,3.408,3.024,3.072,2205,976,965,1266,Yes,47,58,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.001,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2471,29121,70,1.031,2466,175.284,1923.5,2003.4,1721.0,99.0,54.0,0.0,2.0,34.6,99.9,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,No,No,No,No,94.8,97.4,2838,2744,322,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:27.332,11315,63908,15.0,7214,58281,11.0,0.0,1.289,1.278,1.299,1.300,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,65.4,60.5,72.5,54.2,49.2,60.5,56.3,52.1,72.5,58.8,100.0,48,48,48,48,42,64,71,61,60,36,29,39,40,66,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,71,71,49,0.000,0.000,0.000,0.000,0.000,61.378,57.542,3.951,0.0,68.7,65.1,73.8,66.0,60.7,62.0,61.4,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,63,49,66,43,1.308,3.324,11.592,5.070,1.068,1.212,3.408,3.024,3.072,2295,979,969,1268,Yes,46,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2471,29121,70,1.050,2466,185.815,1936.0,2003.4,1733.5,99.0,55.0,0.0,3.0,34.4,99.4,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,Yes,No,No,No,103.8,103.9,2814,2720,326,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:29.539,11330,63893,15.0,7222,58273,11.0,0.0,1.307,1.226,1.242,1.304,4801.2,4801.2,4801.2,4801.2,100.0,4201.0,1000.2,58.4,54.2,66.1,54.2,49.2,47.8,50.0,47.8,66.1,53.5,100.0,48,48,48,48,42,55,62,54,49,45,38,46,51,60,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,48,0.000,0.000,0.000,0.000,0.000,57.596,53.738,3.808,0.0,59.3,58.5,72.3,60.2,55.8,54.2,55.1,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.3,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,62,49,66,43,1.296,3.324,11.520,5.070,1.080,1.212,3.408,3.024,3.072,2257,979,969,1266,Yes,47,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.000,0.009,2471,29121,70,1.031,2466,174.136,1923.5,2003.4,1721.0,99.0,55.0,0.0,2.0,34.5,99.9,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,No,No,No,No,97.6,96.7,2828,2733,326,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:31.746,11318,63905,15.0,7213,58282,11.0,0.0,1.235,1.298,1.215,1.243,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,49.6,53.9,64.5,51.0,49.6,49.6,51.0,49.6,64.5,52.4,100.0,48,48,48,48,42,58,63,54,47,42,37,46,53,60,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,48,0.000,0.000,0.000,0.000,0.000,56.701,52.880,3.752,0.0,58.9,57.1,70.1,57.9,56.1,52.8,55.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,62,49,67,43,1.272,3.324,11.592,5.070,1.080,1.200,3.408,3.024,3.072,2205,975,968,1271,Yes,47,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2471,29121,71,1.050,2466,173.595,1936.0,2003.4,1733.5,99.0,53.0,0.0,2.0,34.5,99.9,0.0,0.0,0.0,0.0,0.0,0.0,59.0,No,No,Yes,No,No,No,98.9,96.4,2828,2733,322,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:33.968,11350,63873,15.0,7215,58280,11.0,0.0,1.243,1.335,1.258,1.271,4796.5,4796.5,4796.5,4796.5,99.9,4196.9,999.3,65.9,60.9,69.5,59.5,56.7,58.1,58.8,54.6,69.5,60.5,100.0,48,48,48,48,42,60,63,52,48,40,37,48,52,64,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,66,48,0.000,0.000,0.000,0.000,0.000,59.393,55.548,3.892,0.0,64.8,60.6,72.8,62.5,58.7,58.4,58.4,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.1,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,63,49,67,43,1.320,3.344,11.592,5.100,1.068,1.212,3.408,3.024,3.072,2250,975,965,1271,Yes,47,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.005,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.016,2471,29121,71,1.031,2477,178.904,1923.5,2003.4,1721.0,99.0,54.0,0.0,2.0,34.5,99.6,0.0,0.0,0.0,0.0,0.0,0.0,59.0,No,No,No,No,Yes,No,98.8,96.4,2827,2732,323,8.0,0,0,0.000,0.000,0,
3.2.2019,18:37:36.196,11333,63889,15.0,7211,58284,11.0,0.0,1.235,1.244,1.299,1.240,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,48.9,44.0,67.8,52.4,45.4,41.9,51.0,43.3,67.8,49.3,100.0,48,48,48,48,42,60,66,60,42,40,34,40,58,63,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,47,0.000,0.000,0.000,0.000,0.000,55.980,52.139,3.711,0.0,57.2,55.2,72.3,55.4,55.1,51.6,54.1,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,47,63,49,67,43,1.248,3.344,11.592,5.070,1.068,1.200,3.408,3.024,3.072,2213,979,967,1268,Yes,47,57,100.0,No,No,8869,5340,31,31,No,No,9707,6049,28,66.0,No,No,75032,0.0,0.1,0.1,0.000,0.009,28214,2,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.000,0.005,2471,29121,71,1.031,2471,176.771,1923.5,2003.4,1721.0,99.0,55.0,0.0,2.0,34.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Yes,No,No,No,No,No,99.0,94.3,2822,2726,325,8.0,0,0,0.000,0.000,0,
